frame_idx,time_s,track_id,class,cx,cy,speed_kmh,counted_event,is_moving
576,19.2,223,car,3035,560,141.014,0,1
576,19.2,220,car,2203,922,77.644,0,1
576,19.2,215,car,1887,530,48.207,0,1
576,19.2,212,car,3320,917,119.559,0,1
576,19.2,210,car,1954,909,68.495,0,1
576,19.2,208,car,2898,850,82.832,0,1
576,19.2,200,car,1858,595,42.242,0,1
576,19.2,179,car,1825,1201,70.335,0,1
576,19.2,159,car,3592,1262,96.747,0,1
576,19.2,146,car,1923,2077,74.979,0,1
577,19.2333,235,motorbike,1760,865,69.47,0,1
577,19.2333,220,car,2207,931,77.85,0,1
577,19.2333,215,car,1887,531,48.683,0,1
577,19.2333,212,truck,3350,931,119.943,0,1
577,19.2333,210,car,1954,916,68.514,0,1
577,19.2333,208,car,2908,857,83.171,0,1
577,19.2333,200,car,1858,596,42.12,0,1
577,19.2333,179,car,1824,1217,70.448,0,1
577,19.2333,159,car,3617,1284,96.828,0,1
577,19.2333,146,car,1925,2124,75.037,0,1
578,19.2667,245,motorbike,1677,690,,0,1
578,19.2667,235,motorbike,1757,869,69.44,0,1
578,19.2667,220,car,2211,939,78.026,0,1
578,19.2667,215,car,1887,532,48.94,0,1
578,19.2667,212,truck,3379,944,120.269,0,1
578,19.2667,210,car,1954,924,68.53,0,1
578,19.2667,208,car,2919,865,83.948,0,1
578,19.2667,200,car,1858,598,42.135,0,1
578,19.2667,179,car,1821,1238,70.672,0,1
578,19.2667,159,car,3635,1305,96.898,0,1
578,19.2667,146,car,1927,2152,75.087,0,1
579,19.3,245,motorbike,1675,691,,0,1
579,19.3,241,motorbike,1851,834,,0,1
579,19.3,235,motorbike,1755,874,69.328,0,1
579,19.3,223,car,3003,553,141.473,0,1
579,19.3,220,car,2215,949,78.43,0,1
579,19.3,215,car,1887,533,49.128,0,1
579,19.3,212,truck,3410,958,120.725,0,1
579,19.3,210,car,1954,931,68.52,0,1
579,19.3,208,car,2933,872,84.609,0,1
579,19.3,207,motorbike,1349,1049,8.462,0,1
579,19.3,200,car,1858,600,45.727,0,1
579,19.3,179,car,1819,1252,70.862,0,1
579,19.3,159,car,3651,1330,96.956,0,1
579,19.3,146,car,1929,2169,75.11,0,1
580,19.3333,245,motorbike,1675,691,,0,1
580,19.3333,244,motorbike,1975,689,,0,1
580,19.3333,241,motorbike,1851,839,,0,1
580,19.3333,235,motorbike,1754,878,68.979,0,1
580,19.3333,232,truck,1955,505,,0,1
580,19.3333,223,car,3007,553,141.86,0,1
580,19.3333,220,car,2219,959,78.939,0,1
580,19.3333,215,car,1887,534,49.287,0,1
580,19.3333,212,truck,3442,973,121.112,0,1
580,19.3333,210,car,1953,939,68.536,0,1
580,19.3333,208,car,2949,880,85.913,0,1
580,19.3333,200,car,1857,602,48.78,0,1
580,19.3333,179,car,1817,1266,71.024,0,1
580,19.3333,159,car,3667,1353,97.006,0,1
580,19.3333,146,car,1933,2178,75.13,0,1
581,19.3667,244,motorbike,1977,691,,0,1
581,19.3667,241,motorbike,1851,843,,0,1
581,19.3667,235,motorbike,1752,886,68.936,0,1
581,19.3667,232,truck,1956,506,,0,1
581,19.3667,223,car,2988,549,142.191,0,1
581,19.3667,220,car,2224,968,79.206,0,1
581,19.3667,215,car,1887,536,49.422,0,1
581,19.3667,212,car,3474,988,121.689,0,1
581,19.3667,210,car,1955,948,68.721,0,1
581,19.3667,208,car,2962,887,86.279,0,1
581,19.3667,200,car,1858,604,51.445,0,1
581,19.3667,179,car,1815,1283,71.243,0,1
581,19.3667,159,car,3681,1374,97.002,0,1
581,19.3667,146,car,1936,2187,75.057,0,1
582,19.4,246,truck,3513,1013,,1,1
582,19.4,244,motorbike,1977,694,,0,1
582,19.4,241,motorbike,1852,846,,0,1
582,19.4,237,car,3577,568,,0,1
582,19.4,235,motorbike,1751,893,68.986,0,1
582,19.4,232,truck,1958,509,,0,1
582,19.4,220,car,2229,978,79.599,0,1
582,19.4,215,car,1887,537,49.537,0,1
582,19.4,210,car,1957,956,68.902,0,1
582,19.4,208,truck,2976,895,86.612,0,1
582,19.4,200,car,1858,605,53.64,0,1
582,19.4,179,car,1814,1299,71.428,0,1
582,19.4,159,car,3698,1396,96.993,0,1
582,19.4,146,car,1940,2191,74.995,0,1
583,19.4333,246,truck,3547,1028,,0,1
583,19.4333,245,motorbike,1671,698,,0,1
583,19.4333,244,motorbike,1978,699,,0,1
583,19.4333,241,motorbike,1851,854,,0,1
583,19.4333,235,motorbike,1749,900,69.116,0,1
583,19.4333,232,truck,1959,509,,0,1
583,19.4333,220,car,2234,989,80.212,0,1
583,19.4333,215,car,1887,539,49.635,0,1
583,19.4333,210,car,1957,965,69.055,0,1
583,19.4333,208,car,2991,905,87.615,0,1
583,19.4333,200,car,1858,607,55.506,0,1
583,19.4333,179,car,1812,1317,71.631,0,1
583,19.4333,159,car,3717,1400,96.972,0,1
583,19.4333,146,car,1937,2197,74.942,0,1
584,19.4667,246,truck,3584,1045,,0,1
584,19.4667,245,motorbike,1671,701,,0,1
584,19.4667,244,motorbike,1979,702,,0,1
584,19.4667,241,motorbike,1853,859,,0,1
584,19.4667,235,motorbike,1749,906,69.14,0,1
584,19.4667,232,truck,1960,509,,0,1
584,19.4667,220,car,2239,999,80.454,0,1
584,19.4667,215,car,1887,540,49.471,0,1
584,19.4667,210,car,1958,973,69.163,0,1
584,19.4667,208,car,3008,915,88.469,0,1
584,19.4667,200,car,1859,609,57.093,0,1
584,19.4667,179,car,1810,1335,71.803,0,1
584,19.4667,159,car,3733,1403,96.403,0,1
584,19.4667,146,car,1936,2203,74.861,0,1
585,19.5,246,car,3622,1065,,0,1
585,19.5,244,motorbike,1979,706,,0,1
585,19.5,241,motorbike,1853,864,,0,1
585,19.5,235,motorbike,1748,913,69.246,0,1
585,19.5,232,truck,1961,512,,0,1
585,19.5,220,car,2245,1010,80.939,1,1
585,19.5,215,car,1887,543,49.579,0,1
585,19.5,210,car,1959,981,69.254,0,1
585,19.5,208,car,3022,926,89.197,0,1
585,19.5,200,car,1859,611,58.264,0,1
585,19.5,179,car,1806,1354,71.904,0,1
585,19.5,159,car,3752,1408,95.92,0,1
585,19.5,146,car,1936,2205,74.769,0,1
586,19.5333,246,truck,3659,1083,,0,1
586,19.5333,241,motorbike,1853,868,,0,1
586,19.5333,235,motorbike,1747,921,69.46,0,1
586,19.5333,232,truck,1962,514,61.833,0,1
586,19.5333,223,car,2939,539,143.361,0,1
586,19.5333,220,car,2250,1021,81.436,0,1
586,19.5333,215,car,1887,543,49.67,0,1
586,19.5333,212,car,3655,1075,122.515,0,1
586,19.5333,210,car,1961,990,69.332,0,1
586,19.5333,208,car,3036,935,89.813,0,1
586,19.5333,200,car,1859,613,59.089,0,1
586,19.5333,179,car,1805,1374,71.991,0,1
586,19.5333,159,car,3770,1407,95.449,0,1
586,19.5333,146,car,1936,2207,74.691,0,1
587,19.5667,248,car,3053,950,,0,1
587,19.5667,247,car,3457,610,,0,1
587,19.5667,241,motorbike,1853,872,,0,1
587,19.5667,235,motorbike,1746,926,69.519,0,1
587,19.5667,232,truck,1963,514,61.619,0,1
587,19.5667,223,car,2930,538,143.467,0,1
587,19.5667,220,car,2255,1034,81.859,0,1
587,19.5667,215,car,1887,544,49.501,0,1
587,19.5667,212,car,3679,1093,123.217,0,1
587,19.5667,210,car,1965,999,69.397,0,1
587,19.5667,200,car,1859,615,59.766,0,1
587,19.5667,179,car,1801,1395,72.109,0,1
587,19.5667,159,car,3791,1421,95.049,0,1
587,19.5667,146,car,1935,2210,74.189,0,1
588,19.6,248,car,3070,959,,0,1
588,19.6,241,motorbike,1853,877,56.62,0,1
588,19.6,235,motorbike,1746,932,69.482,0,1
588,19.6,232,truck,1964,516,61.651,0,1
588,19.6,220,car,2262,1045,82.133,0,1
588,19.6,215,car,1887,544,49.356,0,1
588,19.6,212,car,3700,1113,123.814,0,1
588,19.6,210,car,1968,1010,69.477,1,1
588,19.6,200,car,1860,617,60.342,0,1
588,19.6,179,car,1799,1417,72.23,0,1
588,19.6,146,car,1936,2212,73.483,0,1
589,19.6333,249,car,2193,418,,0,1
589,19.6333,248,car,3090,969,,0,1
589,19.6333,245,motorbike,1665,718,,0,1
589,19.6333,241,motorbike,1855,881,56.142,0,1
589,19.6333,235,motorbike,1745,939,69.364,0,1
589,19.6333,232,truck,1965,517,61.464,0,1
589,19.6333,220,car,2267,1057,82.471,0,1
589,19.6333,215,car,1887,545,49.233,0,1
589,19.6333,212,car,3720,1134,123.985,0,1
589,19.6333,210,car,1968,1018,69.544,0,1
589,19.6333,200,car,1859,619,60.664,0,1
589,19.6333,179,car,1797,1440,72.445,0,1
589,19.6333,146,car,1937,2214,72.339,0,1
590,19.6667,252,motorbike,1767,727,,0,1
590,19.6667,248,car,3120,987,,0,1
590,19.6667,241,motorbike,1855,896,56.214,0,1
590,19.6667,235,motorbike,1743,952,69.35,0,1
590,19.6667,232,truck,1967,520,61.519,0,1
590,19.6667,220,car,2277,1078,82.813,0,1
590,19.6667,215,car,1888,547,49.128,0,1
590,19.6667,212,bus,3750,1145,123.884,0,1
590,19.6667,210,car,1969,1035,69.978,0,1
590,19.6667,200,car,1859,622,61.105,0,1
590,19.6667,179,car,1793,1476,72.628,0,1
591,19.7,252,motorbike,1767,728,,0,1
591,19.7,248,car,3142,1001,,0,1
591,19.7,246,car,3781,1133,,0,1
591,19.7,241,motorbike,1855,902,56.446,0,1
591,19.7,235,motorbike,1741,960,69.425,0,1
591,19.7,232,truck,1968,521,61.352,0,1
591,19.7,220,car,2283,1093,83.344,0,1
591,19.7,215,car,1888,549,49.039,0,1
591,19.7,210,car,1970,1046,70.529,0,1
591,19.7,200,car,1859,624,61.312,0,1
591,19.7,179,car,1787,1509,72.826,0,1
592,19.7333,248,car,3163,1014,,1,1
592,19.7333,246,car,3806,1142,,0,1
592,19.7333,245,motorbike,1660,725,,0,1
592,19.7333,244,motorbike,1986,739,,0,1
592,19.7333,241,motorbike,1857,909,56.815,0,1
592,19.7333,235,motorbike,1739,970,69.656,0,1
592,19.7333,232,truck,1971,524,61.424,0,1
592,19.7333,220,car,2290,1108,83.799,0,1
592,19.7333,215,car,1888,549,48.917,0,1
592,19.7333,210,car,1972,1058,71.047,0,1
592,19.7333,200,car,1859,625,61.475,0,1
592,19.7333,179,car,1784,1537,73.004,0,1
593,19.7667,253,motorbike,2071,732,,0,1
593,19.7667,248,car,3183,1029,,0,1
593,19.7667,245,motorbike,1658,727,,0,1
593,19.7667,244,motorbike,1986,745,,0,1
593,19.7667,241,motorbike,1858,915,57.354,0,1
593,19.7667,235,motorbike,1738,979,69.851,0,1
593,19.7667,232,truck,1972,527,64.989,0,1
593,19.7667,220,car,2298,1123,84.185,0,1
593,19.7667,215,car,1887,551,48.86,0,1
593,19.7667,210,car,1973,1071,71.488,0,1
593,19.7667,200,car,1859,627,61.613,0,1
593,19.7667,179,car,1781,1567,73.156,0,1
594,19.8,253,motorbike,2073,738,,0,1
594,19.8,248,car,3203,1040,,0,1
594,19.8,247,car,3367,589,,0,1
594,19.8,245,motorbike,1657,732,,0,1
594,19.8,244,motorbike,1987,754,,0,1
594,19.8,241,motorbike,1859,923,58.038,0,1
594,19.8,235,motorbike,1736,988,70.018,0,1
594,19.8,232,truck,1972,530,71.522,0,1
594,19.8,220,car,2306,1139,84.514,0,1
594,19.8,215,car,1887,553,48.811,0,1
594,19.8,210,car,1974,1082,71.812,0,1
594,19.8,200,car,1859,629,61.651,0,1
594,19.8,179,car,1778,1596,73.285,0,1
595,19.8333,255,car,2963,533,,0,1
595,19.8333,253,motorbike,2075,742,,0,1
595,19.8333,248,car,3223,1053,,0,1
595,19.8333,247,car,3355,586,,0,1
595,19.8333,245,motorbike,1656,735,64.07,0,1
595,19.8333,244,motorbike,1987,758,80.647,0,1
595,19.8333,241,motorbike,1859,930,58.636,0,1
595,19.8333,235,motorbike,1734,995,70.16,0,1
595,19.8333,232,truck,1974,531,73.571,0,1
595,19.8333,220,car,2312,1156,84.974,0,1
595,19.8333,215,car,1886,554,48.724,0,1
595,19.8333,210,car,1975,1094,72.088,0,1
595,19.8333,200,car,1859,630,61.683,0,1
595,19.8333,179,car,1774,1627,73.395,0,1
596,19.8667,256,motorbike,1761,755,,0,1
596,19.8667,248,car,3246,1066,93.134,0,1
596,19.8667,247,car,3345,587,,0,1
596,19.8667,245,motorbike,1655,735,63.371,0,1
596,19.8667,244,motorbike,1989,761,79.542,0,1
596,19.8667,241,motorbike,1860,938,59.163,0,1
596,19.8667,235,motorbike,1732,1004,70.359,1,1
596,19.8667,232,truck,1975,532,71.811,0,1
596,19.8667,220,car,2318,1170,85.181,0,1
596,19.8667,215,car,1886,556,48.65,0,1
596,19.8667,210,car,1976,1106,72.372,0,1
596,19.8667,200,car,1860,632,61.619,0,1
596,19.8667,179,car,1771,1660,73.488,0,1
597,19.9,256,motorbike,1758,758,,0,1
597,19.9,248,car,3270,1078,93.128,0,1
597,19.9,247,car,3337,585,,0,1
597,19.9,245,motorbike,1654,737,62.077,0,1
597,19.9,244,motorbike,1990,763,77.498,0,1
597,19.9,241,motorbike,1860,944,59.593,0,1
597,19.9,235,motorbike,1731,1012,70.529,0,1
597,19.9,232,truck,1977,534,73.092,0,1
597,19.9,223,car,2840,514,144.446,0,1
597,19.9,220,car,2326,1187,85.54,0,1
597,19.9,215,car,1886,557,48.542,0,1
597,19.9,210,car,1977,1118,72.564,0,1
597,19.9,200,car,1860,635,61.656,0,1
597,19.9,179,car,1768,1695,73.567,0,1
598,19.9333,257,car,2155,398,,0,1
598,19.9333,256,motorbike,1755,762,,0,1
598,19.9333,253,motorbike,2083,761,,0,1
598,19.9333,249,car,2215,424,,0,1
598,19.9333,248,car,3291,1090,93.118,0,1
598,19.9333,247,car,3328,581,,0,1
598,19.9333,245,motorbike,1653,743,61.677,0,1
598,19.9333,244,motorbike,1990,767,75.598,0,1
598,19.9333,241,motorbike,1861,951,59.975,0,1
598,19.9333,235,motorbike,1731,1020,70.594,0,1
598,19.9333,223,car,2831,511,146.166,0,1
598,19.9333,220,car,2334,1203,85.662,0,1
598,19.9333,215,car,1887,557,48.451,0,1
598,19.9333,210,car,1977,1131,72.727,0,1
598,19.9333,200,car,1860,637,61.596,0,1
598,19.9333,179,car,1764,1741,73.749,0,1
599,19.9667,257,car,2156,400,,0,1
599,19.9667,256,motorbike,1754,767,,0,1
599,19.9667,254,car,1779,462,,0,1
599,19.9667,253,motorbike,2086,766,,0,1
599,19.9667,248,car,3314,1105,93.115,0,1
599,19.9667,244,motorbike,1991,773,74.145,0,1
599,19.9667,241,motorbike,1861,957,60.283,0,1
599,19.9667,235,motorbike,1728,1030,70.649,0,1
599,19.9667,223,car,2825,509,146.74,0,1
599,19.9667,220,car,2342,1221,85.765,0,1
599,19.9667,215,car,1886,559,48.373,0,1
599,19.9667,210,car,1979,1145,72.915,0,1
599,19.9667,200,car,1860,639,61.148,0,1
599,19.9667,179,car,1759,1774,73.904,0,1
600,20.0,258,motorbike,1651,751,,0,1
600,20.0,257,car,2159,400,,0,1
600,20.0,256,motorbike,1751,771,,0,1
600,20.0,253,motorbike,2088,772,,0,1
600,20.0,248,car,3338,1120,93.107,0,1
600,20.0,244,motorbike,1992,778,73.821,0,1
600,20.0,241,motorbike,1861,965,60.562,0,1
600,20.0,235,motorbike,1725,1039,70.696,0,1
600,20.0,223,car,2821,508,146.339,0,1
600,20.0,220,car,2350,1238,85.853,0,1
600,20.0,215,car,1886,559,48.262,0,1
600,20.0,210,car,1982,1158,73.141,0,1
600,20.0,200,car,1860,641,60.768,0,1
600,20.0,179,car,1754,1814,74.058,0,1
601,20.0333,258,motorbike,1649,754,,0,1
601,20.0333,257,car,2159,400,,0,1
601,20.0333,256,motorbike,1750,776,,0,1
601,20.0333,253,motorbike,2089,781,,0,1
601,20.0333,248,car,3364,1136,93.106,0,1
601,20.0333,244,motorbike,1993,778,72.635,0,1
601,20.0333,241,motorbike,1861,971,60.782,0,1
601,20.0333,235,motorbike,1723,1049,70.797,0,1
601,20.0333,232,truck,1981,538,76.96,0,1
601,20.0333,223,car,2811,505,146.887,0,1
601,20.0333,220,car,2359,1257,86.112,0,1
601,20.0333,215,car,1886,560,48.168,0,1
601,20.0333,210,car,1983,1173,73.46,0,1
601,20.0333,200,car,1860,642,60.445,0,1
601,20.0333,179,car,1749,1855,74.378,0,1
602,20.0667,258,motorbike,1647,755,,0,1
602,20.0667,256,motorbike,1747,783,,0,1
602,20.0667,253,motorbike,2091,787,,0,1
602,20.0667,249,car,2224,429,,0,1
602,20.0667,248,car,3389,1151,93.099,0,1
602,20.0667,247,car,3288,572,,0,1
602,20.0667,241,motorbike,1862,978,60.952,0,1
602,20.0667,235,motorbike,1721,1060,70.901,0,1
602,20.0667,232,truck,1982,540,79.824,0,1
602,20.0667,223,car,2804,504,146.464,0,1
602,20.0667,220,car,2367,1278,86.409,0,1
602,20.0667,215,car,1887,562,48.089,0,1
602,20.0667,210,car,1985,1189,73.789,0,1
602,20.0667,200,car,1861,645,60.566,0,1
602,20.0667,179,car,1744,1900,74.652,0,1
603,20.1,259,motorbike,1993,796,,0,1
603,20.1,258,motorbike,1647,758,,0,1
603,20.1,256,motorbike,1745,788,,0,1
603,20.1,253,motorbike,2092,792,,0,1
603,20.1,249,car,2227,429,,0,1
603,20.1,248,car,3417,1168,93.099,0,1
603,20.1,241,motorbike,1863,988,61.114,0,1
603,20.1,235,motorbike,1718,1068,70.971,0,1
603,20.1,232,truck,1982,540,81.834,0,1
603,20.1,223,car,2797,502,146.103,0,1
603,20.1,220,car,2377,1299,86.718,0,1
603,20.1,215,car,1886,563,47.89,0,1
603,20.1,210,car,1987,1204,74.101,0,1
603,20.1,200,car,1860,647,60.669,0,1
603,20.1,179,car,1739,1948,74.92,0,1
604,20.1333,259,motorbike,1995,801,,0,1
604,20.1333,258,motorbike,1645,762,,0,1
604,20.1333,256,motorbike,1742,791,,0,1
604,20.1333,253,motorbike,2095,798,90.772,0,1
604,20.1333,248,car,3444,1186,93.104,0,1
604,20.1333,241,motorbike,1863,996,61.268,0,1
604,20.1333,235,motorbike,1718,1079,71.049,0,1
604,20.1333,232,truck,1983,542,83.459,0,1
604,20.1333,223,car,2790,501,145.792,0,1
604,20.1333,220,car,2387,1320,86.981,0,1
604,20.1333,215,car,1886,565,47.852,0,1
604,20.1333,210,car,1990,1220,74.433,0,1
604,20.1333,200,car,1861,649,60.361,0,1
604,20.1333,179,car,1733,2001,75.201,0,1
605,20.1667,259,motorbike,1997,806,,0,1
605,20.1667,258,motorbike,1643,765,,0,1
605,20.1667,257,car,2164,403,,0,1
605,20.1667,256,motorbike,1741,796,73.261,0,1
605,20.1667,253,motorbike,2098,803,90.614,0,1
605,20.1667,248,car,3472,1203,93.103,0,1
605,20.1667,241,motorbike,1864,1004,61.477,1,1
605,20.1667,235,motorbike,1716,1089,71.097,0,1
605,20.1667,232,truck,1985,543,84.756,0,1
605,20.1667,223,car,2783,499,145.4,0,1
605,20.1667,220,car,2398,1343,87.351,0,1
605,20.1667,215,car,1886,566,47.819,0,1
605,20.1667,210,car,1993,1236,74.838,0,1
605,20.1667,200,car,1861,651,60.054,0,1
605,20.1667,179,car,1726,2057,75.557,0,1
606,20.2,259,motorbike,1998,811,,0,1
606,20.2,258,motorbike,1641,769,,0,1
606,20.2,257,car,2164,404,,0,1
606,20.2,256,motorbike,1740,802,73.317,0,1
606,20.2,253,motorbike,2103,812,90.638,0,1
606,20.2,248,car,3504,1222,93.108,0,1
606,20.2,247,car,3250,562,,0,1
606,20.2,241,motorbike,1865,1013,61.733,0,1
606,20.2,237,car,3453,527,,0,1
606,20.2,235,motorbike,1712,1099,71.077,0,1
606,20.2,232,truck,1985,546,85.942,0,1
606,20.2,223,car,2776,498,144.938,0,1
606,20.2,220,car,2408,1367,87.717,0,1
606,20.2,215,car,1886,569,47.792,0,1
606,20.2,210,car,1994,1252,75.181,0,1
606,20.2,200,car,1861,653,59.793,0,1
606,20.2,179,car,1720,2107,75.742,0,1
607,20.2333,259,motorbike,1999,821,,0,1
607,20.2333,258,motorbike,1641,772,,0,1
607,20.2333,257,car,2167,405,,0,1
607,20.2333,256,motorbike,1737,806,73.308,0,1
607,20.2333,253,motorbike,2104,818,90.5,0,1
607,20.2333,248,car,3533,1242,93.198,0,1
607,20.2333,247,car,3242,561,,0,1
607,20.2333,241,motorbike,1865,1020,61.872,0,1
607,20.2333,237,car,3449,525,,0,1
607,20.2333,235,motorbike,1711,1111,71.12,0,1
607,20.2333,232,truck,1987,549,87.035,0,1
607,20.2333,220,car,2419,1392,88.143,0,1
607,20.2333,215,car,1886,570,47.637,0,1
607,20.2333,210,car,1997,1268,75.352,0,1
607,20.2333,200,car,1861,655,59.538,0,1
607,20.2333,179,car,1713,2144,75.847,0,1
608,20.2667,259,motorbike,2000,828,,0,1
608,20.2667,258,motorbike,1640,776,,0,1
608,20.2667,257,car,2167,404,,0,1
608,20.2667,256,motorbike,1734,815,73.357,0,1
608,20.2667,253,motorbike,2107,824,90.225,0,1
608,20.2667,248,car,3566,1261,93.189,0,1
608,20.2667,247,car,3233,559,109.092,0,1
608,20.2667,241,motorbike,1866,1029,62.068,0,1
608,20.2667,237,car,3443,526,,0,1
608,20.2667,235,motorbike,1708,1123,71.176,0,1
608,20.2667,232,truck,1988,551,87.88,0,1
608,20.2667,220,car,2431,1420,88.505,0,1
608,20.2667,215,car,1886,571,47.379,0,1
608,20.2667,210,car,1997,1285,75.497,0,1
608,20.2667,200,car,1861,658,59.322,0,1
608,20.2667,179,car,1705,2164,75.935,0,1
609,20.3,259,motorbike,2001,837,,0,1
609,20.3,258,motorbike,1637,782,51.587,0,1
609,20.3,257,car,2169,406,,0,1
609,20.3,256,motorbike,1730,822,73.453,0,1
609,20.3,254,car,1779,468,,0,1
609,20.3,253,motorbike,2112,835,90.15,0,1
609,20.3,249,car,2250,437,,0,1
609,20.3,248,car,3610,1294,93.267,0,1
609,20.3,247,car,3218,557,108.462,0,1
609,20.3,241,motorbike,1869,1043,62.235,0,1
609,20.3,237,car,3434,525,,0,1
609,20.3,235,motorbike,1705,1142,71.223,0,1
609,20.3,232,truck,1990,554,88.682,0,1
609,20.3,220,car,2452,1464,88.849,0,1
609,20.3,215,car,1885,572,46.995,0,1
609,20.3,210,car,2002,1316,75.741,0,1
609,20.3,200,car,1861,660,59.089,0,1
609,20.3,179,car,1699,2180,76.011,0,1
610,20.3333,259,motorbike,2003,845,,0,1
610,20.3333,258,motorbike,1636,786,52.306,0,1
610,20.3333,257,car,2171,408,138.638,0,1
610,20.3333,256,motorbike,1726,830,73.873,0,1
610,20.3333,253,motorbike,2115,846,90.243,0,1
610,20.3333,249,car,2252,438,,0,1
610,20.3333,248,car,3634,1320,93.42,0,1
610,20.3333,247,car,3210,555,107.296,0,1
610,20.3333,241,motorbike,1868,1055,62.643,0,1
610,20.3333,235,motorbike,1702,1157,71.263,0,1
610,20.3333,232,truck,1991,557,90.211,0,1
610,20.3333,220,car,2468,1501,89.149,0,1
610,20.3333,215,car,1885,575,46.668,0,1
610,20.3333,210,car,2005,1341,75.949,0,1
610,20.3333,200,car,1861,662,58.808,0,1
610,20.3333,179,car,1690,2190,76.075,0,1
611,20.3667,259,motorbike,2004,851,,0,1
611,20.3667,258,motorbike,1635,790,53.509,0,1
611,20.3667,257,car,2172,409,138.033,0,1
611,20.3667,256,motorbike,1723,837,74.568,0,1
611,20.3667,253,motorbike,2117,855,90.691,0,1
611,20.3667,249,car,2252,440,,0,1
611,20.3667,248,car,3652,1346,93.464,0,1
611,20.3667,241,motorbike,1869,1066,63.043,0,1
611,20.3667,235,motorbike,1698,1169,71.297,0,1
611,20.3667,232,truck,1991,560,92.961,0,1
611,20.3667,220,car,2484,1536,89.441,0,1
611,20.3667,215,car,1884,576,46.35,0,1
611,20.3667,210,car,2009,1362,76.158,0,1
611,20.3667,200,car,1861,665,58.652,0,1
611,20.3667,179,car,1678,2195,76.13,0,1
612,20.4,260,car,2036,415,,0,1
612,20.4,259,motorbike,2004,856,73.368,0,1
612,20.4,258,motorbike,1634,793,53.876,0,1
612,20.4,256,motorbike,1720,842,74.821,0,1
612,20.4,253,motorbike,2119,864,91.441,0,1
612,20.4,249,car,2255,441,,0,1
612,20.4,248,car,3669,1370,93.414,0,1
612,20.4,241,motorbike,1870,1076,63.383,0,1
612,20.4,235,motorbike,1697,1182,71.308,0,1
612,20.4,232,truck,1994,559,93.848,0,1
612,20.4,220,car,2498,1573,89.689,0,1
612,20.4,215,car,1884,578,46.08,0,1
612,20.4,210,car,2011,1383,76.316,0,1
612,20.4,200,car,1862,668,58.52,0,1
612,20.4,179,car,1684,2199,76.176,0,1
613,20.4333,260,car,2039,414,,0,1
613,20.4333,259,motorbike,2004,862,73.368,0,1
613,20.4333,258,motorbike,1633,798,54.843,0,1
613,20.4333,256,motorbike,1718,851,75.374,0,1
613,20.4333,253,motorbike,2123,871,91.709,0,1
613,20.4333,249,car,2256,441,,0,1
613,20.4333,248,car,3684,1394,93.367,0,1
613,20.4333,241,motorbike,1871,1087,63.672,0,1
613,20.4333,235,motorbike,1694,1195,71.317,0,1
613,20.4333,232,truck,1994,562,96.052,0,1
613,20.4333,220,car,2513,1610,89.998,0,1
613,20.4333,215,car,1883,580,45.851,0,1
613,20.4333,210,car,2014,1407,76.469,0,1
613,20.4333,200,car,1862,670,58.325,0,1
613,20.4333,179,car,1684,2205,76.215,0,1
614,20.4667,259,motorbike,2005,867,73.367,0,1
614,20.4667,258,motorbike,1631,801,55.01,0,1
614,20.4667,256,motorbike,1715,857,75.505,0,1
614,20.4667,253,motorbike,2127,880,92.306,0,1
614,20.4667,249,car,2259,443,184.008,0,1
614,20.4667,248,car,3700,1416,93.321,0,1
614,20.4667,241,motorbike,1872,1097,63.919,0,1
614,20.4667,235,motorbike,1690,1211,71.325,0,1
614,20.4667,232,truck,1995,564,96.476,0,1
614,20.4667,220,car,2529,1650,90.365,0,1
614,20.4667,215,car,1883,582,45.655,0,1
614,20.4667,210,car,2017,1430,76.684,0,1
614,20.4667,200,car,1862,672,57.838,0,1
614,20.4667,179,car,1683,2206,76.249,0,1
615,20.5,261,truck,1947,501,,0,1
615,20.5,259,motorbike,2007,874,73.366,0,1
615,20.5,258,motorbike,1628,804,54.497,0,1
615,20.5,256,motorbike,1712,864,75.955,0,1
615,20.5,254,car,1781,473,,0,1
615,20.5,253,motorbike,2128,890,93.312,0,1
615,20.5,249,car,2263,444,177.67,0,1
615,20.5,248,car,3715,1416,93.281,0,1
615,20.5,241,motorbike,1872,1107,64.128,0,1
615,20.5,235,motorbike,1686,1225,71.27,0,1
615,20.5,232,truck,1997,566,96.836,0,1
615,20.5,223,car,2716,480,144.803,0,1
615,20.5,220,car,2545,1691,90.715,0,1
615,20.5,215,car,1882,583,45.489,0,1
615,20.5,210,car,2020,1452,76.867,0,1
615,20.5,200,car,1862,676,57.424,0,1
615,20.5,179,car,1682,2205,76.277,0,1
616,20.5333,261,truck,1947,500,,0,1
616,20.5333,260,car,2040,417,,0,1
616,20.5333,259,motorbike,2007,882,73.367,0,1
616,20.5333,258,motorbike,1626,807,53.914,0,1
616,20.5333,256,motorbike,1709,870,76.0,0,1
616,20.5333,254,car,1782,474,,0,1
616,20.5333,253,motorbike,2132,899,93.832,0,1
616,20.5333,249,car,2265,445,165.947,0,1
616,20.5333,248,car,3734,1419,93.246,0,1
616,20.5333,241,motorbike,1873,1120,64.727,0,1
616,20.5333,235,motorbike,1683,1237,71.224,0,1
616,20.5333,232,truck,1998,568,97.142,0,1
616,20.5333,220,car,2564,1736,91.012,0,1
616,20.5333,215,car,1882,584,44.894,0,1
